Requirement ID,Readable group,Group source values,Ledger row SHA-256,Effective fields complete,Conflict
KBDL-CMP-099,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",608e1ffb561f27253b104364105d888d9333f291682c08a9fe6eccffed430545,True,None
KBDL-CMP-100,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",eba7a3bd42536786141d6507e39636ee2779f18fdccbf7e0764344c8ace5cd6f,True,None
KBDL-CMP-101,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",2349732473190b6dc729862c367a84fc9dc844445b501be5089ff35f3ade99ed,True,None
KBDL-CMP-102,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",dbed1276bb7ca6abbb3af72b88d159c894be6d34606b8d5d6e7d8fb127dea740,True,None
KBDL-CMP-103,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",bdd2314e479713ee57fbf774165566af2d08810fb318923494acd642b1986435,True,None
KBDL-CMP-104,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",577ec12075d4f680d1c9fa17917577a655a406f19c1ad551d851c2bde5a4078b,True,None
KBDL-CMP-105,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",e6f9b7e5337b3ba0434fea18061504db5603a3ea046e4ddc52a379d2a98b7303,True,None
KBDL-CMP-106,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",c88d5d0970f72e5edd1454081d9e067ef33311f911258fc95a3cd5abb1d64949,True,None
KBDL-CMP-107,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",c5dc5faaad57517afa253a1cca5286fd845e9569547569d6baf715c9e4ff5f29,True,None
KBDL-CMP-108,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",69155db72a7d6ce83fc11c00225506047bb7f0b5e598b9e610d1f132938fe30c,True,None
KBDL-CMP-109,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",93206edf2c1411611fa8060850f16c1866947e935c3abcab39a0a53eeb66bd6b,True,None
KBDL-CMP-110,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",382f1841683dddf9a09fff127ebdc586cd383cc87f6ba8ff6d8a838e09aa746f,True,None
KBDL-CMP-111,61,"Blueprint section:group='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';ledger='System-state architecture; Loading, Empty, No-Results, Error, Offline/Reconnecting, Permission Denied, Not Found, Maintenance/Degraded, System Status; complex-presentation architecture; Interactive Grid, Tree/Treegrid, Carousel, Data Visualization; responsive transformation policy; security/privacy and profile-compatibility baselines';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",23823c80dbbeeca1b16b500bb3ed406344e37de4f1f939ed1b3dc3f0cbf81a90,True,None
KBDL-CUS-001,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,88731f12d2f0f785fbe09a72497a7f3850c50598370564dc60f5c4f5e71a1a2f,True,None
KBDL-CUS-002,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,a90a414b8062cfa430a9ec5e92638faa97fc466e14c5a1bebceba4ea53a345ed,True,None
KBDL-CUS-003,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,1c316d2e4a9575619b31866470c3bbcd9bec5549cbfb2cbbbd84b8dc332f7d30,True,None
KBDL-CUS-004,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,c3952152349604d0511f9564219af743ed976d7f43937137980ca165cd66c13c,True,None
KBDL-CUS-005,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,0fae134b83380e18d3f681eef51b14e2be484f338e972e932ce3a757880993b9,True,None
KBDL-CUS-006,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,fca2ac217715696b1943e9efc5205beb662dfea9d7a5110e94794fedc75c558e,True,None
KBDL-CUS-007,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,9f4a5f6252bb730ddb7b2a87822023ce24744eb82abc148832f2705580ae37a9,True,None
KBDL-CUS-008,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,c737a132143546dc66f3144bd43ef858efd5579862ce8cb003a0dd2ebf19f088,True,None
KBDL-CUS-009,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,53abd5f74fb3e5cbc998f9706c0ba018d073abf319bf3dc507a051ebc468774d,True,None
KBDL-CUS-010,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,4eb9c9ca4f38e83df6c319dab25bb308769c497af68394f698b53041e2dd72eb,True,None
KBDL-CUS-011,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,265062c89f9e7009c55269da0be74e403939f2dcc180ded7074712ca35c2c1ce,True,None
KBDL-CUS-012,65,Blueprint section:group='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';ledger='Manual/documented customization; authority; classification; workflow; intake; records; impact/evidence; review/rollback';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,31bd213c7261a68e8640f5ca7f75c337e4f134b21de9f809c048d39a72cb6cb7,True,None
KBDL-CUS-013,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,023cebbc72669ae3570cdd58204732b803ebe1d19668f896b3d230bb1d5bdee0,True,None
KBDL-CUS-014,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,276bb3b8a89620d5da020829b1d08b2395450a5393149506eede89abd12f8c90,True,None
KBDL-CUS-015,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,4e4f836243c401196371fea5c3742919ca6dbefba893a0c7a4bc6935d057db96,True,None
KBDL-CUS-016,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,7ea25295183ed56d1ff132c1a87010b0ed09698ed0f5e84b41fafbb87881f05f,True,None
KBDL-CUS-017,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,829f47dbebb178fc7ba046e4cc6a7e4eee1ec3fcfe86e5a6d6317e7af1b45200,True,None
KBDL-CUS-018,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,dd6e3c8a4e03fad142c2ce62d6b6ccc021090091b59d230eadee0f1786ccbcaf,True,None
KBDL-CUS-019,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,501f843bd7ced541a88d4ff54a8d2c76683342889bd4487655129e9359693b6b,True,None
KBDL-CUS-020,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,23908e23b2bb6aba29ef1137578befb35a45862cc1469c9208e316e38e0b8ac4,True,None
KBDL-CUS-021,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,f503d1a2e9c6ee12e1214a8081761120a37af2eff4be78d2222ba38696ebe4d1,True,None
KBDL-CUS-022,66,Blueprint section:group='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';ledger='Foundations; themes; motion; responsive; accessibility; core/system components; Profiles; security/correctness; handoff';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,df8c92e9de5f7f9d827473754cc1d3da9241e57b13c8c050388c91b0471ba2a6,True,None
KBDL-CUS-023,67,Blueprint section:group='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';ledger='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='All Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,eeb2ff423a3936ea4180ad46d24729bc401af32e1ef0aed2c0a12ba2fadbc299,True,None
KBDL-CUS-024,67,Blueprint section:group='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';ledger='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='All Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,4e51dc1a48832b2ec71c02979e51b4c8562876b10c31863c9e1f9f0a59296c62,True,None
KBDL-CUS-025,67,Blueprint section:group='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';ledger='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='All Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,d853c3ba8b4ffa643f8f5831a3219fe23e5475b4f61f114cee493780671482fc,True,None
KBDL-CUS-026,67,Blueprint section:group='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';ledger='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='All Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,cfe6dbd9207638c7f056d30ee68bdf6b9498b809fc4635eccbd294bcb483ba5c,True,None
KBDL-CUS-027,67,Blueprint section:group='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';ledger='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='All Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,2d127496a4daf54b070dfbc1780a083a48b5a9a7dac493afb482ab5f2a9a71d0,True,None
KBDL-CUS-028,67,Blueprint section:group='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';ledger='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='All Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,8d3280ff0d0cd1fd1ed5eb390b7a7d3e1f0cb2b13f8beb8c5b4a9ec228ffa9ff,True,None
KBDL-CUS-029,67,Blueprint section:group='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';ledger='Identifier; local roles; risk/evidence and material-classification review triggers; review/expiry; precedence; reuse; archive/licensing/rollback evidence';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='All Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,0b0675b3f555625c6568e1eae65c488ac6f93513a548abe32a029d8545c78c68,True,None
KBDL-CUS-030,68,Blueprint section:group='Deferred tooling and formats';ledger='Deferred tooling and formats';match=True | Roadmap prompt:group='KBDL-010';ledger='KBDL-010';match=True | Lifecycle status:group='Deferred';ledger='Deferred';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,1003c18251aa22cd0ca0128ad686bacdf2a44bb2a52248e92e62754e1bc3f749,True,None
