Requirement ID,Lifecycle/readiness class,Ledger packet destination,Derived packet rows,Exact resolved source,Contingent,Deferred,Result
KBDL-MOT-031,Approved,None — Approved,"[{""Document"": ""traceability-matrix.md"", ""Line"": 717, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-MOT-028, KBDL-MOT-029, KBDL-MOT-030, KBDL-MOT-031, KBDL-MOT-032, KBDL-MOT-033, KBDL-MOT-034""}, {""Document"": ""traceability-matrix.md"", ""Line"": 720, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not applicable: KBDL-MOT-028, KBDL-MOT-029, KBDL-MOT-032, KBDL-MOT-033; Not verified: KBDL-MOT-030, KBDL-MOT-031, KBDL-MOT-034""}, {""Document"": ""traceability-matrix.md"", ""Line"": 1288, ""Item numbers"": [], ""Row"": ""scroll-linked-motion boundaries (`KBDL-MOT-031`), the reduced-motion""}, {""Document"": ""decision-register.md"", ""Line"": 402, ""Item numbers"": [], ""Row"": ""`KBDL-MOT-031`, `KBDL-MOT-032`, `KBDL-MOT-033`, `KBDL-MOT-034` — and""}, {""Document"": ""decision-register.md"", ""Line"": 431, ""Item numbers"": [], ""Row"": ""`KBDL-MOT-029`, `KBDL-MOT-030`, `KBDL-MOT-031`, `KBDL-MOT-032`,""}, {""Document"": ""motion/README.md"", ""Line"": 788, ""Item numbers"": [], ""Row"": ""- **KBDL-MOT-031** — The detailed scroll-linked-motion boundaries in""}, {""Document"": ""motion/README.md"", ""Line"": 907, ""Item numbers"": [9], ""Row"": ""| 9 | Scroll-linked-motion boundaries | Adopt the boundaries in [patterns.md §6](patterns.md#6-scroll-linked-motion) (bounded parallax, no essential-content gating, reduced-motion disables parallax) (`KBDL-MOT-031`) | Allows expressive scroll storytelling in Showcase while protecting accessibility and normal scroll behavior everywhere | Prohibiting scroll-linked motion entirely (rejected — overly restrictive) | Large parallax remains excluded by default; a specific exception would need its own review | Essential-content-must-not-depend-on-scroll-animation rule is unaffected regardless of approval | Scroll-linked motion must not repeatedly replay on small scroll changes, bounding cost | Supports Showcase storytelling without breaking Precision/Flow scanning | Showcase primary use; Precision/Flow rare or none | `KBDL-MOT-018` |""}, {""Document"": ""motion/README.md"", ""Line"": 935, ""Item numbers"": [9], ""Row"": ""| `KBDL-MOT-031` | Item 9 |""}, {""Document"": ""motion/patterns.md"", ""Line"": 198, ""Item numbers"": [], ""Row"": ""scroll changes) are a separate requirement, `KBDL-MOT-031`, `Approved`""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-MOT-032,Approved,None — Approved,"[{""Document"": ""traceability-matrix.md"", ""Line"": 717, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-MOT-028, KBDL-MOT-029, KBDL-MOT-030, KBDL-MOT-031, KBDL-MOT-032, KBDL-MOT-033, KBDL-MOT-034""}, {""Document"": ""traceability-matrix.md"", ""Line"": 720, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not applicable: KBDL-MOT-028, KBDL-MOT-029, KBDL-MOT-032, KBDL-MOT-033; Not verified: KBDL-MOT-030, KBDL-MOT-031, KBDL-MOT-034""}, {""Document"": ""traceability-matrix.md"", ""Line"": 1289, ""Item numbers"": [], ""Row"": ""substitution matrix (`KBDL-MOT-032`), the conceptual motion-token""}, {""Document"": ""decision-register.md"", ""Line"": 402, ""Item numbers"": [], ""Row"": ""`KBDL-MOT-031`, `KBDL-MOT-032`, `KBDL-MOT-033`, `KBDL-MOT-034` — and""}, {""Document"": ""decision-register.md"", ""Line"": 431, ""Item numbers"": [], ""Row"": ""`KBDL-MOT-029`, `KBDL-MOT-030`, `KBDL-MOT-031`, `KBDL-MOT-032`,""}, {""Document"": ""motion/README.md"", ""Line"": 806, ""Item numbers"": [], ""Row"": ""- **KBDL-MOT-032** — The detailed per-category reduced-motion""}, {""Document"": ""motion/README.md"", ""Line"": 909, ""Item numbers"": [11], ""Row"": ""| 11 | Reduced-motion substitution matrix | Adopt the full-motion/reduced-motion/no-motion matrix in [accessibility-performance.md §1](accessibility-performance.md#1-reduced-motion-and-no-motion-parity) (`KBDL-MOT-032`) | Makes reduced-motion behavior auditable per pattern rather than left to individual interpretation | A single global \""disable everything\"" reduced-motion rule (rejected — removes necessary feedback along with decoration, harming comprehension) | Requires each new pattern to document its own row in the matrix going forward, an ongoing documentation cost | This is itself the accessibility deliverable — it operationalizes `KBDL-THM-012a` per pattern | Reduced/no-motion variants are cheaper to render, a secondary performance benefit | Preserves functionality for users who need reduced motion, without a degraded experience | Applies identically across profiles | `KBDL-MOT-022`, `KBDL-THM-012a` |""}, {""Document"": ""motion/README.md"", ""Line"": 936, ""Item numbers"": [11], ""Row"": ""| `KBDL-MOT-032` | Item 11 |""}, {""Document"": ""motion/accessibility-performance.md"", ""Line"": 11, ""Item numbers"": [], ""Row"": ""is separate KBDL-005 documentation, now `Approved` (`KBDL-MOT-032`) per""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-MOT-033,Approved,None — Approved,"[{""Document"": ""traceability-matrix.md"", ""Line"": 717, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-MOT-028, KBDL-MOT-029, KBDL-MOT-030, KBDL-MOT-031, KBDL-MOT-032, KBDL-MOT-033, KBDL-MOT-034""}, {""Document"": ""traceability-matrix.md"", ""Line"": 719, ""Item numbers"": [], ""Row"": ""- **Approval status:** All seven Approved — per [KBDL-DEC-014](decision-register.md#kbdl-dec-014--kbdl-005-motion-decisions-approved) (decision packet items 6, 7, 8, 9, 11, 12, and 13 respectively); each remains distinct from its already-`Approved` parent core (`KBDL-MOT-012`, `KBDL-MOT-016`, `KBDL-MOT-017`, `KBDL-MOT-018`, `KBDL-MOT-022`, and `KBDL-MOT-026` respectively; `KBDL-MOT-033` has no prior parent, since no earlier decision defines motion tokens)""}, {""Document"": ""traceability-matrix.md"", ""Line"": 720, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not applicable: KBDL-MOT-028, KBDL-MOT-029, KBDL-MOT-032, KBDL-MOT-033; Not verified: KBDL-MOT-030, KBDL-MOT-031, KBDL-MOT-034""}, {""Document"": ""traceability-matrix.md"", ""Line"": 1290, ""Item numbers"": [], ""Row"": ""naming architecture (`KBDL-MOT-033`), and profile-level motion-intensity""}, {""Document"": ""decision-register.md"", ""Line"": 402, ""Item numbers"": [], ""Row"": ""`KBDL-MOT-031`, `KBDL-MOT-032`, `KBDL-MOT-033`, `KBDL-MOT-034` — and""}, {""Document"": ""decision-register.md"", ""Line"": 432, ""Item numbers"": [], ""Row"": ""`KBDL-MOT-033`, `KBDL-MOT-034` (lifecycle status changed from""}, {""Document"": ""motion/README.md"", ""Line"": 827, ""Item numbers"": [], ""Row"": ""- **KBDL-MOT-033** — The conceptual motion-token naming architecture in""}, {""Document"": ""motion/README.md"", ""Line"": 910, ""Item numbers"": [12], ""Row"": ""| 12 | Motion-token naming architecture | Adopt the conceptual token categories in [timing-easing.md §4](timing-easing.md#4-conceptual-motion-tokens) (duration, easing, delay, stagger, distance, scale, opacity, rotation, motion level, repetition, sequence, reduced-motion substitution) (`KBDL-MOT-033`) | Gives future implementation work a semantic naming target without committing to CSS, JSON, or any specific format | Component-scoped ad hoc naming per implementation (rejected — fragments consistency, harder to review across projects) | Exact token-file format and technology remain deferred; this is naming architecture only | Not applicable at this conceptual level | Not applicable at this conceptual level | Establishes a shared vocabulary implementers can reference consistently | Applies identically across profiles | None |""}, {""Document"": ""motion/README.md"", ""Line"": 937, ""Item numbers"": [12], ""Row"": ""| `KBDL-MOT-033` | Item 12 |""}, {""Document"": ""motion/timing-easing.md"", ""Line"": 13, ""Item numbers"": [], ""Row"": ""(`KBDL-MOT-007`, `KBDL-MOT-008`, `KBDL-MOT-009`, and `KBDL-MOT-033` for""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-MOT-034,Approved,None — Approved,"[{""Document"": ""profiles.md"", ""Line"": 70, ""Item numbers"": [], ""Row"": ""`KBDL-MOT-034`); KBDL-006's responsive profile interpretation and""}, {""Document"": ""profiles.md"", ""Line"": 365, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRO-001`, `KBDL-MOT-034`.""}, {""Document"": ""profiles.md"", ""Line"": 424, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRO-001`, `KBDL-MOT-034`.""}, {""Document"": ""profiles.md"", ""Line"": 483, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRO-001`, `KBDL-MOT-034`.""}, {""Document"": ""profiles.md"", ""Line"": 642, ""Item numbers"": [], ""Row"": ""already-Approved constraints restate `KBDL-MOT-026` and `KBDL-MOT-034`""}, {""Document"": ""traceability-matrix.md"", ""Line"": 713, ""Item numbers"": [], ""Row"": ""### Detailed motion defaults separated from their approved cores (KBDL-MOT-028 through KBDL-MOT-034)""}, {""Document"": ""traceability-matrix.md"", ""Line"": 717, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-MOT-028, KBDL-MOT-029, KBDL-MOT-030, KBDL-MOT-031, KBDL-MOT-032, KBDL-MOT-033, KBDL-MOT-034""}, {""Document"": ""traceability-matrix.md"", ""Line"": 720, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not applicable: KBDL-MOT-028, KBDL-MOT-029, KBDL-MOT-032, KBDL-MOT-033; Not verified: KBDL-MOT-030, KBDL-MOT-031, KBDL-MOT-034""}, {""Document"": ""traceability-matrix.md"", ""Line"": 1291, ""Item numbers"": [], ""Row"": ""adjustments (`KBDL-MOT-034`). `KBDL-MOT-006` and `KBDL-MOT-013` were""}, {""Document"": ""decision-register.md"", ""Line"": 402, ""Item numbers"": [], ""Row"": ""`KBDL-MOT-031`, `KBDL-MOT-032`, `KBDL-MOT-033`, `KBDL-MOT-034` — and""}, {""Document"": ""decision-register.md"", ""Line"": 432, ""Item numbers"": [], ""Row"": ""`KBDL-MOT-033`, `KBDL-MOT-034` (lifecycle status changed from""}, {""Document"": ""motion/validation.md"", ""Line"": 192, ""Item numbers"": [], ""Row"": ""through `KBDL-MOT-034`, fixed the incorrect reference, and rechecked""}, {""Document"": ""motion/README.md"", ""Line"": 845, ""Item numbers"": [], ""Row"": ""- **KBDL-MOT-034** — The specific per-profile motion-intensity""}, {""Document"": ""motion/README.md"", ""Line"": 911, ""Item numbers"": [13], ""Row"": ""| 13 | Profile-level motion-intensity adjustments | Adopt the per-profile emphasis guidance in [patterns.md §10](patterns.md#10-profile-level-motion-interpretation) (`KBDL-MOT-034`) | Lets Showcase, Precision, and Flow express their documented character (per [principles.md §9](../principles.md#9-profile-level-interpretation)) through motion without fragmenting the architecture | Identical motion intensity across all profiles (rejected — contradicts the already-approved profile-emphasis model) | Requires per-profile review when a new pattern is added, to confirm the shared-architecture constraint holds | Reduced-motion and motion-safety rules apply identically regardless of profile, unaffected | Precision/Flow's lower-intensity defaults reduce average rendering cost | Reinforces each profile's documented character (editorial, efficient, guided) | Directly defines the adjustment itself | `KBDL-MOT-026`, `KBDL-PRN-007` |""}, {""Document"": ""motion/README.md"", ""Line"": 938, ""Item numbers"": [13], ""Row"": ""| `KBDL-MOT-034` | Item 13 |""}, {""Document"": ""motion/patterns.md"", ""Line"": 372, ""Item numbers"": [], ""Row"": ""below are a separate requirement, `KBDL-MOT-034`, `Approved` per""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-PRN-001,Approved,None — Approved,"[{""Document"": ""principles.md"", ""Line"": 1040, ""Item numbers"": [], ""Row"": ""- **KBDL-PRN-001** — KBDL implementations **must** present the identity""}, {""Document"": ""traceability-matrix.md"", ""Line"": 266, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-PRN-001""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-PRN-002,Approved,None — Approved,"[{""Document"": ""principles.md"", ""Line"": 1055, ""Item numbers"": [], ""Row"": ""- **KBDL-PRN-002** — Any KBDL design decision **must** resolve conflicts""}, {""Document"": ""traceability-matrix.md"", ""Line"": 280, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-PRN-002""}, {""Document"": ""traceability-matrix.md"", ""Line"": 621, ""Item numbers"": [], ""Row"": ""- **Approval status:** Approved — directly restates the locked Motion Purpose rule and `KBDL-PRN-002`/`KBDL-PRN-003`""}, {""Document"": ""traceability-matrix.md"", ""Line"": 663, ""Item numbers"": [], ""Row"": ""- **Approval status:** All three Approved — `KBDL-MOT-010` and `KBDL-MOT-011` per [KBDL-DEC-014](decision-register.md#kbdl-dec-014--kbdl-005-motion-decisions-approved) (decision packet items 4 and 5); `KBDL-MOT-012` directly restates the safety/correctness priority already in `KBDL-PRN-002`, unaffected by this decision""}, {""Document"": ""motion/README.md"", ""Line"": 335, ""Item numbers"": [], ""Row"": ""- Lifecycle status: Approved (directly extends `KBDL-PRN-002`).""}, {""Document"": ""motion/README.md"", ""Line"": 337, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`.""}, {""Document"": ""motion/README.md"", ""Line"": 370, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`, `KBDL-PRN-004`.""}, {""Document"": ""motion/README.md"", ""Line"": 388, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`.""}, {""Document"": ""motion/README.md"", ""Line"": 404, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`.""}, {""Document"": ""motion/README.md"", ""Line"": 422, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`.""}, {""Document"": ""motion/README.md"", ""Line"": 439, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`.""}, {""Document"": ""motion/README.md"", ""Line"": 473, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-004`, `KBDL-PRN-002`.""}, {""Document"": ""motion/README.md"", ""Line"": 486, ""Item numbers"": [], ""Row"": ""priority already established in `KBDL-PRN-002` and""}, {""Document"": ""motion/README.md"", ""Line"": 489, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`.""}, {""Document"": ""motion/README.md"", ""Line"": 504, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`, `KBDL-PRN-004`.""}, {""Document"": ""motion/README.md"", ""Line"": 519, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002` (Technical Utility).""}, {""Document"": ""motion/README.md"", ""Line"": 534, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002` (Accessibility by Default).""}, {""Document"": ""motion/README.md"", ""Line"": 581, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`; `KBDL-THM-012a`.""}, {""Document"": ""motion/README.md"", ""Line"": 633, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`.""}, {""Document"": ""motion/README.md"", ""Line"": 722, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`, `KBDL-PRN-006`.""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-PRN-003,Approved,None — Approved,"[{""Document"": ""principles.md"", ""Line"": 1069, ""Item numbers"": [], ""Row"": ""- **KBDL-PRN-003** — Every KBDL project **must** implement the nine core""}, {""Document"": ""profiles.md"", ""Line"": 297, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRO-002`, `KBDL-PRN-003`.""}, {""Document"": ""profiles.md"", ""Line"": 573, ""Item numbers"": [], ""Row"": ""- Authority: restates the already-Approved `KBDL-PRN-003`, extended explicitly to per-profile mapping""}, {""Document"": ""profiles.md"", ""Line"": 574, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-003`, `KBDL-PRN-007`.""}, {""Document"": ""profiles.md"", ""Line"": 760, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-003`, `KBDL-CMP-101`, `KBDL-CMP-103`.""}, {""Document"": ""traceability-matrix.md"", ""Line"": 294, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-PRN-003""}, {""Document"": ""traceability-matrix.md"", ""Line"": 621, ""Item numbers"": [], ""Row"": ""- **Approval status:** Approved — directly restates the locked Motion Purpose rule and `KBDL-PRN-002`/`KBDL-PRN-003`""}, {""Document"": ""traceability-matrix.md"", ""Line"": 705, ""Item numbers"": [], ""Row"": ""- **Approval status:** Approved for all seven — each directly restates an already-approved safety/correctness priority, `KBDL-THM-012a` (reduced motion), `KBDL-DEC-010` (motion-safety baseline), Performance-Aware Enhancement (`KBDL-PRN-003`), Accessibility by Default, `KBDL-PRN-007` (profile consistency), or [conventions.md §1.1](conventions.md#11-lifecycle--approval-status) itself""}, {""Document"": ""traceability-matrix.md"", ""Line"": 791, ""Item numbers"": [], ""Row"": ""- **Approval status:** Approved — restates already-approved `KBDL-MOT-006` and `KBDL-PRN-003` (Performance-Aware Enhancement)""}, {""Document"": ""traceability-matrix.md"", ""Line"": 1011, ""Item numbers"": [], ""Row"": ""- **Approval status:** `KBDL-PRO-019`–`026` Approved (restate the already-Approved `KBDL-PRN-003`, `KBDL-CMP-051`, `066`, `101`, `103`, `KBDL-CMP-063`/`064`/`098`/`104`, `principles.md §8`, and `governance.md`'s exception process, plus explicit mandatory clauses of the approved KBDL-009 prompt); `KBDL-PRO-027` (change/migration governance), `028` (selection rubric), `029` (review cadence) Recommended (new discretionary governance policy)""}, {""Document"": ""traceability-matrix.md"", ""Line"": 1019, ""Item numbers"": [], ""Row"": ""- **Related prior requirements:** `KBDL-PRN-003`, `KBDL-PRN-006`, `KBDL-GOV-002`, `KBDL-GOV-003`, `KBDL-CMP-051`, `063`, `064`, `066`, `098`, `101`, `103`, `104`.""}, {""Document"": ""responsive.md"", ""Line"": 34, ""Item numbers"": [], ""Row"": ""(`KBDL-PRN-003`, `KBDL-PRN-007` — see""}, {""Document"": ""responsive.md"", ""Line"": 660, ""Item numbers"": [], ""Row"": ""- Lifecycle status: Approved (directly restates `KBDL-PRN-003`,""}, {""Document"": ""accessibility.md"", ""Line"": 1033, ""Item numbers"": [], ""Row"": ""Level A, and `KBDL-PRN-003`, Consumer Comprehension). Provenance:""}, {""Document"": ""accessibility.md"", ""Line"": 1035, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-003`.""}, {""Document"": ""motion/README.md"", ""Line"": 321, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-003` (core principles, Precision and""}, {""Document"": ""motion/README.md"", ""Line"": 677, ""Item numbers"": [], ""Row"": ""Enhancement, `KBDL-PRN-003`/§6.9). Provenance: Confirmed. Validation""}, {""Document"": ""motion/README.md"", ""Line"": 679, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-003` (Performance-Aware Enhancement).""}, {""Document"": ""motion/README.md"", ""Line"": 693, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-003` (Accessibility by Default).""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-PRN-004,Approved,None — Approved,"[{""Document"": ""principles.md"", ""Line"": 1081, ""Item numbers"": [], ""Row"": ""- **KBDL-PRN-004** — KBDL projects **must** preserve the fifteen visual-""}, {""Document"": ""traceability-matrix.md"", ""Line"": 308, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-PRN-004""}, {""Document"": ""responsive.md"", ""Line"": 573, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-004`, `KBDL-PRN-005`.""}, {""Document"": ""components-core.md"", ""Line"": 614, ""Item numbers"": [], ""Row"": ""- **Related requirements:** `KBDL-CMP-014`, `KBDL-PRN-004`.""}, {""Document"": ""components-core.md"", ""Line"": 1400, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-004`.""}, {""Document"": ""motion/README.md"", ""Line"": 353, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-004` (visual-consistency relationships,""}, {""Document"": ""motion/README.md"", ""Line"": 370, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`, `KBDL-PRN-004`.""}, {""Document"": ""motion/README.md"", ""Line"": 457, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-004`; `KBDL-THM-012a` (reduced motion).""}, {""Document"": ""motion/README.md"", ""Line"": 473, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-004`, `KBDL-PRN-002`.""}, {""Document"": ""motion/README.md"", ""Line"": 504, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`, `KBDL-PRN-004`.""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-PRN-005,Approved,None — Approved,"[{""Document"": ""principles.md"", ""Line"": 1095, ""Item numbers"": [], ""Row"": ""- **KBDL-PRN-005** — The [locked identity rules](#51-locked-identity-rules)""}, {""Document"": ""profiles.md"", ""Line"": 236, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-005`.""}, {""Document"": ""profiles.md"", ""Line"": 248, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-005`.""}, {""Document"": ""customization.md"", ""Line"": 204, ""Item numbers"": [], ""Row"": ""- Related requirements: `KBDL-PRN-005`, `KBDL-GOV-003`. Applicable Profiles: Showcase, Precision, Flow. Customization class: A–F.""}, {""Document"": ""customization.md"", ""Line"": 231, ""Item numbers"": [], ""Row"": ""- Authority: `KBDL-PRN-005`, `KBDL-PRO-005`, and mandatory KBDL-010 prompt.""}, {""Document"": ""customization.md"", ""Line"": 232, ""Item numbers"": [], ""Row"": ""- Related requirements: `KBDL-PRN-005`, `KBDL-PRO-005`. Applicable Profiles: all. Customization class: B.""}, {""Document"": ""traceability-matrix.md"", ""Line"": 322, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-PRN-005""}, {""Document"": ""traceability-matrix.md"", ""Line"": 1045, ""Item numbers"": [], ""Row"": ""- **Related prior requirements:** `KBDL-PRN-005`, `KBDL-GOV-002`, `003`, `KBDL-PRO-004`, `005`, plus per-record references.""}, {""Document"": ""responsive.md"", ""Line"": 573, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-004`, `KBDL-PRN-005`.""}, {""Document"": ""components-core.md"", ""Line"": 1434, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-005`, `KBDL-A11Y-006`.""}, {""Document"": ""motion/README.md"", ""Line"": 307, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-005` (locked identity rules).""}, {""Document"": ""motion/README.md"", ""Line"": 549, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-005` (locked identity rules).""}, {""Document"": ""motion/README.md"", ""Line"": 565, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-005`; `KBDL-THM-012a`.""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-PRN-006,Approved,None — Approved,"[{""Document"": ""principles.md"", ""Line"": 1112, ""Item numbers"": [], ""Row"": ""- **KBDL-PRN-006** — Any visual or interaction decision **must** be""}, {""Document"": ""profiles.md"", ""Line"": 222, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-006`, `KBDL-PRN-007`.""}, {""Document"": ""profiles.md"", ""Line"": 801, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-PRN-006`, `KBDL-GOV-002`, `KBDL-GOV-003`.""}, {""Document"": ""traceability-matrix.md"", ""Line"": 336, ""Item numbers"": [], ""Row"": ""- **Requirement ID:** KBDL-PRN-006""}, {""Document"": ""traceability-matrix.md"", ""Line"": 1019, ""Item numbers"": [], ""Row"": ""- **Related prior requirements:** `KBDL-PRN-003`, `KBDL-PRN-006`, `KBDL-GOV-002`, `KBDL-GOV-003`, `KBDL-CMP-051`, `063`, `064`, `066`, `098`, `101`, `103`, `104`.""}, {""Document"": ""responsive.md"", ""Line"": 253, ""Item numbers"": [], ""Row"": ""stay constant is `Approved` (restates `KBDL-PRN-006`, Consistent System""}, {""Document"": ""responsive.md"", ""Line"": 649, ""Item numbers"": [], ""Row"": ""per `KBDL-PRN-006`; exact collapse thresholds are new). Provenance:""}, {""Document"": ""responsive.md"", ""Line"": 651, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-RSP-002`, `KBDL-PRN-006`.""}, {""Document"": ""motion/README.md"", ""Line"": 722, ""Item numbers"": [], ""Row"": ""- Related principle: `KBDL-PRN-002`, `KBDL-PRN-006`.""}]",Explicit None permitted only for Approved,False,False,PASS
